date,ticker,horizon,model,n_samples,acc_cv_mean,acc_cv_std,feat_SMA20_dist,feat_SMA50_dist,feat_sma_cross,feat_RSI14,feat_MACD,feat_MACD_sig,feat_MACD_hist,feat_BB_width,feat_BB_pos,feat_ATR14,feat_ret_1d,feat_ret_5d,feat_vol_10d,feat_spy_ret_1d,feat_vix_level,feat_vix_change,feat_vix_regime,feat_vol_ratio,feat_obv_trend,feat_asset_class
2026-05-20,ALV.DE,3,rf,458,0.576,0.0,0.039155,0.096869,0.003802,0.060753,0.075923,0.114913,0.052585,0.056808,0.053442,0.102981,0.060114,0.034128,0.110443,0.027642,0.079081,0.03136,,,,
2026-05-20,ALV.DE,3,gb,458,0.5707,0.0,0.018189,0.096102,9e-06,0.057561,0.030353,0.141095,0.090605,0.085789,0.028231,0.04308,0.082702,0.036727,0.106016,0.018245,0.146627,0.01867,,,,
2026-05-20,BABA,1,rf,453,0.5387,0.0,0.043628,0.058057,0.003313,0.057244,0.05953,0.055179,0.074681,0.060935,0.054335,0.086515,0.059313,0.08632,0.086952,0.073743,0.066474,0.073783,,,,
2026-05-20,BABA,1,gb,453,0.5333,0.0,0.033696,0.060109,2e-06,0.069305,0.015365,0.040011,0.075782,0.09474,0.03875,0.126296,0.059052,0.08542,0.103107,0.069966,0.047356,0.081041,,,,
2026-05-20,BABA,2,rf,453,0.5493,0.0,0.04569,0.07521,0.004084,0.078967,0.038708,0.059747,0.102256,0.060588,0.055973,0.113003,0.033819,0.060656,0.07745,0.063709,0.08361,0.046529,,,,
2026-05-20,BABA,2,gb,453,0.5067,0.0,0.022822,0.067243,1e-06,0.097501,0.030608,0.075141,0.120834,0.057059,0.039232,0.121537,0.012687,0.039473,0.086259,0.069638,0.097712,0.062253,,,,
2026-05-20,BABA,3,rf,453,0.5707,0.0,0.062068,0.077673,0.002472,0.067918,0.054674,0.05534,0.079736,0.077734,0.04896,0.112184,0.043343,0.054732,0.094837,0.059599,0.071502,0.037227,,,,
2026-05-20,BABA,3,gb,453,0.5307,0.0,0.035836,0.046411,0.000246,0.056862,0.06239,0.052714,0.073866,0.076149,0.015531,0.151918,0.066583,0.040692,0.114188,0.069537,0.090142,0.046935,,,,
2026-05-20,SJPA.MI,1,rf,454,0.52,0.0,0.046312,0.061907,0.004528,0.051314,0.042359,0.051956,0.052011,0.068873,0.075768,0.086893,0.119751,0.058747,0.079906,0.066947,0.069006,0.063721,,,,
2026-05-20,SJPA.MI,1,gb,454,0.5013,0.0,0.036986,0.049057,0.001603,0.027825,0.042231,0.05615,0.048496,0.047806,0.099662,0.081108,0.118324,0.065244,0.081646,0.042952,0.111488,0.089421,,,,
2026-05-20,SJPA.MI,2,rf,454,0.536,0.0,0.045188,0.074749,0.006941,0.063081,0.063464,0.088222,0.058626,0.067841,0.076945,0.106015,0.08347,0.067142,0.067891,0.042138,0.04631,0.041976,,,,
2026-05-20,SJPA.MI,2,gb,454,0.552,0.0,0.014761,0.054825,3.1e-05,0.09111,0.021585,0.144637,0.065268,0.079949,0.072725,0.145497,0.134612,0.04184,0.056393,0.018114,0.042625,0.01603,,,,
2026-05-20,SJPA.MI,3,rf,454,0.5653,0.0,0.033103,0.087075,0.004807,0.075897,0.097681,0.107188,0.059763,0.07718,0.038496,0.133176,0.034615,0.049364,0.077795,0.032595,0.054902,0.036362,,,,
2026-05-20,SJPA.MI,3,gb,454,0.5493,0.0,0.003678,0.077561,0.0,0.047451,0.079562,0.141165,0.065103,0.094029,0.033366,0.166925,0.039066,0.043787,0.089314,0.041372,0.053323,0.024298,,,,
2026-05-20,EMIM.AS,1,rf,460,0.4974,0.0,0.049677,0.089572,0.002403,0.073301,0.058906,0.064162,0.052579,0.082292,0.065895,0.049272,0.083783,0.065061,0.068721,0.066407,0.064004,0.063966,,,,
2026-05-20,EMIM.AS,1,gb,460,0.5211,0.0,0.055548,0.077004,0.002149,0.066414,0.089291,0.057796,0.036719,0.11027,0.039042,0.054364,0.074673,0.090379,0.071266,0.073352,0.042984,0.058751,,,,
2026-05-20,EMIM.AS,2,rf,460,0.4737,0.0,0.043078,0.110503,0.001669,0.101383,0.0611,0.074364,0.056362,0.055059,0.033022,0.071522,0.071927,0.058476,0.093039,0.042084,0.059581,0.066832,,,,
2026-05-20,EMIM.AS,2,gb,460,0.4526,0.0,0.012498,0.138686,1e-06,0.086421,0.03323,0.051242,0.045965,0.060184,0.025487,0.075483,0.082695,0.07826,0.143413,0.019141,0.092962,0.054334,,,,
2026-05-20,EMIM.AS,3,rf,460,0.4658,0.0,0.050507,0.10684,0.005088,0.089975,0.073449,0.087775,0.050678,0.0587,0.054101,0.080045,0.052175,0.044857,0.093355,0.030915,0.055929,0.065608,,,,
2026-05-20,EMIM.AS,3,gb,460,0.4553,0.0,0.018679,0.166983,0.003021,0.073547,0.032317,0.083468,0.061626,0.12265,0.016947,0.107652,0.046412,0.033587,0.096416,0.008266,0.088695,0.039733,,,,
2026-05-21,SGLN.L,1,rf,458,0.5395,0.0,0.049229,0.045933,0.006829,0.082746,0.056594,0.073035,0.043746,0.052501,0.064666,0.059605,0.102744,0.069393,0.058269,0.064732,0.104613,0.065363,,,,
2026-05-21,SGLN.L,1,gb,458,0.5395,0.0,0.024968,0.031913,0.003597,0.10565,0.050723,0.071481,0.090339,0.021469,0.048087,0.049096,0.095291,0.085324,0.055612,0.06869,0.121217,0.076545,,,,
2026-05-21,SGLN.L,2,rf,458,0.5053,0.0,0.048852,0.060561,0.002764,0.070891,0.066041,0.073243,0.059034,0.067975,0.048765,0.083476,0.072595,0.054858,0.084696,0.04927,0.085338,0.071641,,,,
2026-05-21,SGLN.L,2,gb,458,0.5026,0.0,0.046433,0.061319,0.0,0.052004,0.083185,0.087357,0.094032,0.039031,0.035255,0.092041,0.080463,0.05613,0.055752,0.044568,0.074925,0.097504,,,,
2026-05-21,SGLN.L,3,rf,458,0.5413,0.0,0.061572,0.060336,0.002672,0.072209,0.067475,0.075546,0.060635,0.059865,0.042612,0.088638,0.062142,0.047835,0.076321,0.053602,0.083877,0.084663,,,,
2026-05-21,SGLN.L,3,gb,458,0.5173,0.0,0.058465,0.068771,0.0,0.04189,0.114947,0.0479,0.074335,0.069695,0.046858,0.10118,0.04084,0.020341,0.06312,0.058042,0.12899,0.064627,,,,
2026-05-21,NVDA,1,rf,453,0.4987,0.0,0.054092,0.05587,0.002865,0.065458,0.053619,0.060243,0.078179,0.048499,0.048333,0.085184,0.060023,0.060097,0.071469,0.082994,0.099245,0.073831,,,,
2026-05-21,NVDA,1,gb,453,0.48,0.0,0.055137,0.068361,0.001459,0.048144,0.042859,0.05855,0.091185,0.06233,0.020607,0.097545,0.065491,0.046227,0.081186,0.087559,0.095605,0.077757,,,,
2026-05-21,NVDA,2,rf,453,0.5333,0.0,0.052954,0.04836,0.000308,0.057429,0.077542,0.08536,0.075196,0.065954,0.049282,0.079329,0.075456,0.06999,0.060038,0.058389,0.095776,0.048637,,,,
2026-05-21,NVDA,2,gb,453,0.528,0.0,0.022556,0.013657,0.0,0.054794,0.04568,0.13962,0.10418,0.084476,0.046099,0.106579,0.044517,0.072928,0.066856,0.037936,0.126308,0.033814,,,,
2026-05-21,NVDA,3,rf,453,0.5547,0.0,0.054403,0.050871,0.003105,0.063413,0.078978,0.083527,0.061102,0.083469,0.056627,0.09957,0.067722,0.062443,0.07657,0.039034,0.087353,0.031814,,,,
2026-05-21,NVDA,3,gb,453,0.5253,0.0,0.032831,0.026943,0.000551,0.048075,0.078443,0.151171,0.084484,0.11627,0.048905,0.093674,0.043748,0.030087,0.11451,0.008392,0.105893,0.016026,,,,
2026-05-21,DHER.DE,1,rf,458,0.4474,0.0,0.058632,0.075088,0.002831,0.069572,0.056898,0.061303,0.072898,0.084282,0.070268,0.064132,0.073782,0.067695,0.049319,0.058761,0.078572,0.055968,,,,
2026-05-21,DHER.DE,1,gb,458,0.4763,0.0,0.038334,0.077131,0.004211,0.049712,0.051051,0.046664,0.081868,0.11229,0.053895,0.081332,0.101417,0.09209,0.02941,0.052622,0.081107,0.046865,,,,
2026-05-21,DHER.DE,2,rf,458,0.4579,0.0,0.061083,0.112668,0.007453,0.071993,0.07156,0.083499,0.067858,0.078036,0.045822,0.070979,0.051177,0.05779,0.05087,0.042867,0.085242,0.041104,,,,
2026-05-21,DHER.DE,2,gb,458,0.4263,0.0,0.062382,0.098613,0.007726,0.043447,0.064934,0.048694,0.100979,0.070428,0.040211,0.064904,0.039924,0.073655,0.074879,0.043199,0.113819,0.052204,,,,
2026-05-21,DHER.DE,3,rf,458,0.448,0.0,0.047477,0.072514,0.011735,0.078937,0.076015,0.093769,0.100561,0.062018,0.050453,0.088366,0.04584,0.056648,0.059658,0.039042,0.079604,0.037364,,,,
2026-05-21,DHER.DE,3,gb,458,0.4773,0.0,0.01561,0.037802,0.030934,0.062559,0.048844,0.120422,0.139878,0.050043,0.037788,0.11717,0.038147,0.078946,0.049337,0.015001,0.142303,0.015216,,,,
2026-05-21,EXUS.L,1,rf,458,0.5158,0.0,0.049479,0.082256,0.004229,0.046991,0.056531,0.052832,0.05148,0.07307,0.081224,0.062802,0.101836,0.07005,0.066337,0.068167,0.073998,0.058715,,,,
2026-05-21,EXUS.L,1,gb,458,0.5237,0.0,0.020625,0.061532,0.002809,0.029431,0.024983,0.05273,0.069873,0.120497,0.106352,0.084886,0.108913,0.046723,0.035256,0.069028,0.087645,0.078718,,,,
2026-05-21,EXUS.L,2,rf,458,0.5553,0.0,0.031656,0.073075,0.005268,0.053236,0.081197,0.083475,0.053748,0.06328,0.076461,0.113837,0.05787,0.088084,0.060074,0.051967,0.059389,0.047385,,,,
2026-05-21,EXUS.L,2,gb,458,0.5184,0.0,0.042904,0.048137,0.000407,0.033138,0.069372,0.055658,0.091166,0.096683,0.033429,0.16226,0.054713,0.113897,0.038329,0.029116,0.057694,0.073096,,,,
2026-05-21,EXUS.L,3,rf,458,0.5573,0.0,0.03833,0.060343,0.004854,0.053059,0.089956,0.094535,0.071331,0.073461,0.060975,0.104726,0.05608,0.06925,0.071192,0.046818,0.060447,0.044644,,,,
2026-05-21,EXUS.L,3,gb,458,0.5253,0.0,0.015782,0.042769,0.0,0.062714,0.063142,0.156909,0.111592,0.082711,0.042324,0.133636,0.049615,0.040425,0.079906,0.021181,0.067646,0.029649,,,,
2026-05-21,LLY,1,rf,453,0.52,0.0,0.048749,0.082154,0.004508,0.056743,0.061898,0.058253,0.051241,0.057526,0.067421,0.081521,0.0705,0.066747,0.076822,0.065673,0.066552,0.083692,,,,
2026-05-21,LLY,1,gb,453,0.5067,0.0,0.033808,0.057168,8.2e-05,0.055079,0.040953,0.081246,0.02608,0.066676,0.101055,0.073869,0.082014,0.088478,0.090041,0.058584,0.096486,0.048382,,,,
2026-05-21,LLY,2,rf,453,0.4987,0.0,0.068502,0.072173,0.006793,0.080061,0.06279,0.071931,0.053554,0.070275,0.076351,0.065066,0.070811,0.094492,0.058921,0.03966,0.070046,0.038574,,,,
2026-05-21,LLY,2,gb,453,0.5413,0.0,0.060181,0.036883,0.0,0.131828,0.022341,0.111725,0.032849,0.09082,0.088062,0.10634,0.06343,0.06613,0.046006,0.036163,0.075827,0.031415,,,,
2026-05-21,LLY,3,rf,453,0.5253,0.0,0.058425,0.090175,0.006432,0.063572,0.074503,0.092631,0.085768,0.056597,0.093969,0.054749,0.073228,0.081457,0.048556,0.032729,0.055711,0.031498,,,,
2026-05-21,LLY,3,gb,453,0.528,0.0,0.049022,0.056732,4e-06,0.03643,0.034384,0.158849,0.094885,0.057443,0.11418,0.07689,0.093804,0.065339,0.071627,0.015153,0.062713,0.012549,,,,
2026-05-21,SJPA.MI,1,rf,454,0.5093,0.0,0.044748,0.064617,0.0061,0.053738,0.046733,0.053483,0.046637,0.068529,0.082082,0.085037,0.115247,0.062162,0.080551,0.063244,0.074436,0.052657,,,,
2026-05-21,SJPA.MI,1,gb,454,0.4987,0.0,0.038258,0.051845,0.003038,0.033688,0.044122,0.05579,0.053801,0.032212,0.094285,0.078625,0.127645,0.07625,0.07959,0.05517,0.097532,0.078149,,,,
2026-05-21,SJPA.MI,2,rf,454,0.536,0.0,0.038494,0.073314,0.004643,0.069912,0.057953,0.079337,0.061557,0.067529,0.09198,0.129666,0.068895,0.066729,0.062733,0.039534,0.042628,0.045097,,,,
2026-05-21,SJPA.MI,2,gb,454,0.568,0.0,0.011412,0.054984,6e-06,0.075986,0.032604,0.136304,0.055332,0.08169,0.068448,0.14845,0.132483,0.042621,0.059332,0.027388,0.046359,0.026602,,,,
2026-05-21,SJPA.MI,3,rf,454,0.544,0.0,0.031253,0.082502,0.003174,0.062597,0.084408,0.119997,0.053046,0.067247,0.042487,0.143586,0.05866,0.05552,0.068282,0.034232,0.052029,0.040981,,,,
2026-05-21,SJPA.MI,3,gb,454,0.528,0.0,0.00296,0.067925,0.0,0.054506,0.075691,0.127815,0.063598,0.089335,0.037432,0.168788,0.052424,0.03746,0.095692,0.059979,0.047496,0.0189,,,,
2026-05-21,ICGA.DE,1,rf,456,0.528,0.0,0.047764,0.061077,0.003174,0.06688,0.056228,0.060816,0.055418,0.083432,0.054908,0.082913,0.077576,0.069122,0.067822,0.068677,0.084671,0.059522,,,,
2026-05-21,ICGA.DE,1,gb,456,0.536,0.0,0.055923,0.025965,0.0,0.057572,0.042546,0.04682,0.055605,0.090783,0.074604,0.068414,0.104255,0.068846,0.060029,0.076264,0.073214,0.099157,,,,
2026-05-21,ICGA.DE,2,rf,456,0.5013,0.0,0.065045,0.051673,0.005418,0.05685,0.049379,0.068859,0.073612,0.08805,0.068111,0.093943,0.067158,0.040399,0.047215,0.068328,0.094841,0.061119,,,,
2026-05-21,ICGA.DE,2,gb,456,0.5067,0.0,0.06235,0.023447,0.0,0.030227,0.031705,0.052492,0.087526,0.093514,0.016401,0.106651,0.081814,0.061432,0.049575,0.080703,0.114465,0.107697,,,,
2026-05-21,ICGA.DE,3,rf,456,0.496,0.0,0.057157,0.064425,0.003633,0.051916,0.077801,0.073193,0.04582,0.073611,0.060114,0.105589,0.051875,0.043643,0.051264,0.073853,0.103577,0.06253,,,,
2026-05-21,ICGA.DE,3,gb,456,0.528,0.0,0.060005,0.008912,9e-06,0.040948,0.116779,0.114774,0.041461,0.084347,0.021788,0.11645,0.062202,0.046857,0.036999,0.05858,0.086351,0.103539,,,,
2026-05-21,BABA,1,rf,453,0.5573,0.0,0.046765,0.060414,0.001307,0.076553,0.052604,0.053716,0.072887,0.073172,0.062563,0.085814,0.068845,0.071033,0.079248,0.070746,0.059058,0.065276,,,,
2026-05-21,BABA,1,gb,453,0.544,0.0,0.037133,0.060431,4e-05,0.069872,0.023238,0.050287,0.058022,0.082418,0.03657,0.145319,0.061031,0.078567,0.104156,0.061815,0.061455,0.069647,,,,
2026-05-21,BABA,2,rf,453,0.5307,0.0,0.060123,0.079169,0.001681,0.08183,0.053572,0.051129,0.08577,0.055362,0.048581,0.12593,0.041726,0.043261,0.060047,0.075935,0.092344,0.043538,,,,
2026-05-21,BABA,2,gb,453,0.52,0.0,0.007334,0.07511,0.0,0.101827,0.032945,0.082074,0.141976,0.055192,0.054273,0.112337,0.009938,0.040846,0.066678,0.083977,0.086443,0.049049,,,,
2026-05-21,BABA,3,rf,453,0.5733,0.0,0.056829,0.079917,0.004454,0.06954,0.055165,0.046577,0.066449,0.064656,0.040333,0.12086,0.062744,0.05147,0.085238,0.064545,0.072665,0.058557,,,,
2026-05-21,BABA,3,gb,453,0.5467,0.0,0.037118,0.046654,2e-06,0.05659,0.053026,0.060422,0.086783,0.076773,0.011545,0.148327,0.064151,0.030339,0.127563,0.066685,0.085114,0.04891,,,,
2026-05-21,EMIM.AS,1,rf,460,0.4921,0.0,0.058899,0.097725,0.005115,0.079592,0.074105,0.069827,0.048267,0.073024,0.061703,0.04275,0.079135,0.056767,0.062988,0.060833,0.068217,0.061053,,,,
2026-05-21,EMIM.AS,1,gb,460,0.5,0.0,0.074221,0.073118,0.002442,0.060374,0.083219,0.050449,0.056288,0.09978,0.04408,0.055087,0.078777,0.064491,0.082203,0.056607,0.044651,0.074213,,,,
2026-05-21,EMIM.AS,2,rf,460,0.45,0.0,0.059073,0.115298,0.003371,0.079657,0.066422,0.070726,0.052322,0.04677,0.051455,0.077342,0.066863,0.062441,0.0951,0.046098,0.054601,0.052461,,,,
2026-05-21,EMIM.AS,2,gb,460,0.4579,0.0,0.019555,0.160569,1e-06,0.092061,0.031044,0.057005,0.044119,0.059658,0.03148,0.068546,0.07942,0.061369,0.129141,0.021251,0.095065,0.049715,,,,
2026-05-21,EMIM.AS,3,rf,460,0.45,0.0,0.052109,0.104223,0.006674,0.083417,0.066199,0.067186,0.053959,0.055474,0.048631,0.09089,0.077617,0.049002,0.079974,0.034435,0.062864,0.067346,,,,
2026-05-21,EMIM.AS,3,gb,460,0.4553,0.0,0.019491,0.172078,0.001397,0.054517,0.031888,0.072651,0.094249,0.06839,0.028916,0.094668,0.031826,0.037838,0.108912,0.002755,0.120083,0.060342,,,,
2026-05-21,ALV.DE,1,rf,458,0.5763,0.0,0.045662,0.072837,0.002349,0.046952,0.073258,0.099973,0.048876,0.090206,0.064063,0.050192,0.085956,0.081769,0.063668,0.061494,0.054632,0.058115,,,,
2026-05-21,ALV.DE,1,gb,458,0.5632,0.0,0.069864,0.043887,0.0,0.042521,0.026417,0.120773,0.070696,0.122386,0.060225,0.063728,0.100253,0.050521,0.036639,0.061158,0.055334,0.075599,,,,
2026-05-21,ALV.DE,2,rf,458,0.5974,0.0,0.038603,0.096583,0.005699,0.052268,0.088062,0.117023,0.046642,0.082137,0.08641,0.056511,0.062859,0.047393,0.081235,0.038943,0.065681,0.033952,,,,
2026-05-21,ALV.DE,2,gb,458,0.5921,0.0,0.03737,0.106325,2.9e-05,0.059802,0.055264,0.160564,0.045539,0.121367,0.084458,0.040613,0.047065,0.017832,0.080032,0.039338,0.064466,0.039936,,,,
2026-05-21,ALV.DE,3,rf,458,0.5867,0.0,0.041466,0.091591,0.001524,0.048,0.07712,0.108048,0.059531,0.056376,0.056515,0.098831,0.069738,0.038261,0.099187,0.028958,0.092033,0.03282,,,,
2026-05-21,ALV.DE,3,gb,458,0.5627,0.0,0.033014,0.092591,2e-05,0.045957,0.039538,0.13691,0.088864,0.083145,0.033713,0.057615,0.08162,0.027235,0.098338,0.018111,0.146065,0.017264,,,,
2026-05-21,MEUD.PA,1,rf,462,0.4842,0.0,0.04299,0.07078,0.002142,0.065291,0.062601,0.077688,0.052147,0.079347,0.045856,0.091995,0.079768,0.054107,0.052835,0.075064,0.072151,0.075239,,,,
2026-05-21,MEUD.PA,1,gb,462,0.5526,0.0,0.02239,0.059715,0.001456,0.080167,0.066757,0.053367,0.056358,0.093817,0.049427,0.121624,0.113558,0.04593,0.019448,0.091751,0.058697,0.065538,,,,
2026-05-21,MEUD.PA,2,rf,462,0.5474,0.0,0.046328,0.067672,0.004181,0.040211,0.069125,0.088105,0.050918,0.080776,0.046793,0.131334,0.092445,0.04127,0.103701,0.037001,0.052445,0.047696,,,,
2026-05-21,MEUD.PA,2,gb,462,0.5368,0.0,0.003815,0.050294,0.0,0.010246,0.066236,0.131287,0.041111,0.080063,0.02586,0.158551,0.152774,0.007605,0.158713,0.014574,0.015151,0.083721,,,,
2026-05-21,MEUD.PA,3,rf,462,0.5632,0.0,0.03653,0.071228,0.004109,0.05123,0.095313,0.076859,0.048573,0.123665,0.045876,0.132839,0.053699,0.043579,0.095548,0.033789,0.048371,0.038792,,,,
2026-05-21,MEUD.PA,3,gb,462,0.5289,0.0,0.004718,0.095573,0.008466,0.032807,0.094258,0.077854,0.061065,0.147797,0.035904,0.143837,0.065485,0.024507,0.096815,0.040789,0.019208,0.050916,,,,
2026-05-21,BTC-USD,1,rf,682,0.4496,0.0,0.069617,0.043252,0.002454,0.075417,0.064511,0.054576,0.061768,0.055358,0.0711,0.069568,0.091111,0.065929,0.0658,0.065911,0.071861,0.071767,,,,
2026-05-21,BTC-USD,1,gb,682,0.4814,0.0,0.071112,0.005426,0.001349,0.067988,0.078342,0.038423,0.064518,0.068162,0.073622,0.050384,0.116174,0.063371,0.078342,0.018928,0.08749,0.11637,,,,
2026-05-21,BTC-USD,2,rf,682,0.5044,0.0,0.060379,0.061332,0.002907,0.06392,0.058923,0.067796,0.077386,0.045872,0.058049,0.093227,0.075158,0.055818,0.083088,0.046664,0.08302,0.06646,,,,
2026-05-21,BTC-USD,2,gb,682,0.4885,0.0,0.081657,0.028939,2.1e-05,0.067406,0.052915,0.055993,0.085756,0.071347,0.058042,0.076112,0.096378,0.028887,0.103016,0.030346,0.08365,0.079534,,,,
2026-05-21,BTC-USD,3,rf,682,0.5062,0.0,0.043069,0.059199,0.003376,0.068068,0.049971,0.064775,0.057205,0.045485,0.083653,0.080385,0.054374,0.052319,0.06663,0.054644,0.126562,0.090287,,,,
2026-05-21,BTC-USD,3,gb,682,0.5327,0.0,0.064472,0.029445,0.0,0.067248,0.039476,0.077029,0.038728,0.039029,0.070474,0.098513,0.034082,0.040094,0.099344,0.019396,0.17595,0.106721,,,,
2026-05-22,BABA,1,rf,453,0.536,0.0,0.052837,0.056232,0.003774,0.072268,0.054287,0.062992,0.075186,0.065224,0.059576,0.085111,0.05476,0.069988,0.087133,0.066557,0.065617,0.068458,,,,
2026-05-22,BABA,1,gb,453,0.5067,0.0,0.04235,0.053065,3.2e-05,0.08142,0.015898,0.038156,0.067739,0.090967,0.031644,0.143396,0.06445,0.079976,0.103225,0.066596,0.045721,0.075365,,,,
2026-05-22,BABA,2,rf,453,0.552,0.0,0.049248,0.079377,0.003738,0.088097,0.051933,0.050053,0.09258,0.052148,0.046939,0.140048,0.035339,0.0486,0.064144,0.075612,0.078475,0.043669,,,,
2026-05-22,BABA,2,gb,453,0.5227,0.0,0.014243,0.069219,6e-05,0.098292,0.02864,0.086747,0.140315,0.05978,0.043441,0.116777,0.012406,0.033785,0.076674,0.090165,0.088612,0.040845,,,,
2026-05-22,BABA,3,rf,453,0.56,0.0,0.052443,0.076975,0.002032,0.077561,0.063462,0.056118,0.069395,0.067805,0.042474,0.127105,0.060025,0.039262,0.089904,0.071004,0.063382,0.041053,,,,
2026-05-22,BABA,3,gb,453,0.536,0.0,0.024549,0.05025,0.0,0.045346,0.063678,0.052851,0.073266,0.079123,0.020008,0.169993,0.057082,0.033852,0.119863,0.068534,0.09002,0.051584,,,,
2026-05-22,SGLN.L,1,rf,458,0.5632,0.0,0.044417,0.053107,0.004076,0.103289,0.067601,0.068601,0.050071,0.045337,0.06043,0.055737,0.091875,0.060166,0.070192,0.06168,0.10616,0.057263,,,,
2026-05-22,SGLN.L,1,gb,458,0.5421,0.0,0.033716,0.027065,2e-05,0.094122,0.043831,0.072554,0.05668,0.053076,0.055268,0.054228,0.111223,0.084731,0.075574,0.059551,0.110564,0.067796,,,,
2026-05-22,SGLN.L,2,rf,458,0.5447,0.0,0.049095,0.06279,0.006383,0.062158,0.073148,0.064101,0.067199,0.06187,0.049166,0.094642,0.065862,0.051421,0.085108,0.050821,0.083023,0.073212,,,,
2026-05-22,SGLN.L,2,gb,458,0.5132,0.0,0.054409,0.06338,0.0,0.053488,0.071964,0.089331,0.088721,0.039994,0.038067,0.096932,0.077211,0.041239,0.058809,0.049363,0.070654,0.106438,,,,
2026-05-22,SGLN.L,3,rf,458,0.5253,0.0,0.047112,0.050608,0.004912,0.064207,0.082559,0.06638,0.074635,0.05654,0.052734,0.113888,0.056829,0.048475,0.06433,0.052765,0.097132,0.066896,,,,
2026-05-22,SGLN.L,3,gb,458,0.5147,0.0,0.050947,0.091874,0.0,0.039492,0.100712,0.055713,0.065746,0.066712,0.056496,0.108551,0.038951,0.026844,0.067814,0.039657,0.126787,0.063704,,,,
2026-05-22,LLY,1,rf,453,0.4933,0.0,0.053049,0.058009,0.000753,0.064619,0.054779,0.061207,0.060655,0.064096,0.082989,0.076532,0.077891,0.050935,0.07523,0.06896,0.078762,0.071535,,,,
2026-05-22,LLY,1,gb,453,0.512,0.0,0.029266,0.038331,0.000141,0.047931,0.056882,0.060619,0.037189,0.065062,0.11576,0.074312,0.082198,0.097272,0.081812,0.047483,0.109902,0.05584,,,,
2026-05-22,LLY,2,rf,453,0.496,0.0,0.065827,0.058275,0.004603,0.086023,0.067682,0.073457,0.062198,0.07772,0.056855,0.067147,0.058521,0.09433,0.050411,0.042304,0.087092,0.047554,,,,
2026-05-22,LLY,2,gb,453,0.5173,0.0,0.059258,0.054993,0.0,0.10984,0.057366,0.114666,0.02927,0.075018,0.08246,0.098009,0.052907,0.062428,0.056083,0.033442,0.08666,0.027599,,,,
2026-05-22,LLY,3,rf,453,0.5173,0.0,0.062609,0.065732,0.008411,0.059055,0.066332,0.082346,0.084545,0.069775,0.109552,0.048692,0.064366,0.089312,0.057521,0.035784,0.058999,0.036967,,,,
2026-05-22,LLY,3,gb,453,0.544,0.0,0.051031,0.058734,4e-06,0.046568,0.032292,0.152802,0.093246,0.046052,0.115785,0.064397,0.106378,0.058212,0.069768,0.025211,0.071751,0.007769,,,,
2026-05-22,SJPA.MI,1,rf,454,0.5013,0.0,0.04993,0.061951,0.005421,0.041271,0.050675,0.058103,0.054852,0.069,0.082646,0.091641,0.103958,0.060155,0.081811,0.062767,0.063876,0.061942,,,,
2026-05-22,SJPA.MI,1,gb,454,0.4933,0.0,0.044288,0.053308,0.002021,0.025796,0.040395,0.056408,0.04776,0.034605,0.08542,0.091042,0.133986,0.069263,0.07545,0.039452,0.108605,0.0922,,,,
2026-05-22,SJPA.MI,2,rf,454,0.536,0.0,0.042802,0.082971,0.00707,0.072616,0.054501,0.087444,0.053735,0.063443,0.082481,0.122556,0.080154,0.054305,0.056063,0.045528,0.045306,0.049026,,,,
2026-05-22,SJPA.MI,2,gb,454,0.5493,0.0,0.015024,0.060149,0.001073,0.07549,0.038579,0.129525,0.048802,0.078167,0.075063,0.161395,0.128424,0.032506,0.055207,0.027642,0.047555,0.025401,,,,
2026-05-22,SJPA.MI,3,rf,454,0.544,0.0,0.037366,0.080444,0.006143,0.060865,0.095635,0.117659,0.04958,0.057799,0.045264,0.155758,0.055177,0.05368,0.064545,0.035065,0.048763,0.036256,,,,
2026-05-22,SJPA.MI,3,gb,454,0.5387,0.0,0.004551,0.069242,0.0,0.058076,0.084489,0.121112,0.057404,0.093607,0.026687,0.163698,0.050218,0.037715,0.107083,0.049636,0.055042,0.02144,,,,
2026-05-22,ICGA.DE,1,rf,456,0.52,0.0,0.050767,0.06189,0.005029,0.061784,0.058949,0.057272,0.059152,0.079802,0.062319,0.093681,0.079595,0.052507,0.064811,0.070599,0.078357,0.063485,,,,
2026-05-22,ICGA.DE,1,gb,456,0.544,0.0,0.066273,0.024625,2.5e-05,0.055487,0.04757,0.045261,0.058412,0.090559,0.089274,0.06679,0.094631,0.069217,0.062127,0.074164,0.069154,0.086429,,,,
2026-05-22,ICGA.DE,2,rf,456,0.5307,0.0,0.085095,0.043981,0.00358,0.053218,0.047851,0.056596,0.081079,0.089592,0.05877,0.08125,0.074806,0.046392,0.047421,0.076956,0.090672,0.06274,,,,
2026-05-22,ICGA.DE,2,gb,456,0.496,0.0,0.066059,0.027583,0.0,0.024797,0.038337,0.06816,0.083742,0.095572,0.015234,0.089194,0.071246,0.058361,0.054814,0.092488,0.113603,0.10081,,,,
2026-05-22,ICGA.DE,3,rf,456,0.5147,0.0,0.072817,0.071672,0.003626,0.056181,0.069119,0.089093,0.05474,0.067202,0.057604,0.118008,0.050749,0.032632,0.047716,0.070537,0.073821,0.064481,,,,
